,problem,dim,n_init,n_iter,metric,solution_f,seed,iteration,nu,length_scale,metric_values,x,f,f_model,time,x_best,f_best
866,bbob.discus,8,40,80,suitability_ext,-101.09,7,27,,,,"[-3.7135022678354614, 2.7373225885084835, 2.415334979154945, -4.0795007994655705, 3.7218207520692825, 4.84334704516797, 3.5506354561584175, -1.5784303680005611]",650018.8605820002,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
867,bbob.discus,8,40,80,suitability_ext,-101.09,7,28,,,,"[2.784297691270316, 3.800718271788467, -4.7822844853685815, -0.1917147891845392, 4.029344820024521, -2.2993206424579364, -4.393410294874631, 4.090312508494474]",64953525.07540153,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
868,bbob.discus,8,40,80,suitability_ext,-101.09,7,29,,,,"[-2.90233356437315, -3.524061419407011, 4.584702134746262, 3.342011318830121, -3.4559713722505037, 4.0491218252174175, -2.831792051983164, -1.1805118332316384]",3910180.489877479,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
869,bbob.discus,8,40,80,suitability_ext,-101.09,7,30,,,,"[4.783181653106912, 2.0267630604523026, 2.2096219182632506, -3.7566755875215714, 2.337298139144444, -1.3036690681859406, 4.109072568933232, 3.7637988675482905]",57172821.91118325,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
870,bbob.discus,8,40,80,suitability_ext,-101.09,7,31,,,,"[-1.3448299060631417, -0.5631936375960764, 0.1358724875095323, -1.1643109783176833, 3.974725258036335, 1.4048538091248641, 4.71656970279037, -4.165611555403563]",1968190.8271570778,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
871,bbob.discus,8,40,80,suitability_ext,-101.09,7,32,,,,"[-4.207638133065796, 4.905786554647804, 1.6570690118063958, -3.1348804147368585, -1.3037644449095236, 1.6881476020958068, 3.9175369291793967, -0.3643564245345541]",785831.8475178387,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
872,bbob.discus,8,40,80,suitability_ext,-101.09,7,33,,,,"[-1.5203828650756437, 4.061816965908248, -0.6447636436073134, 3.925076531777375, -0.26938664308775095, 0.3092047621496299, 4.96723025292717, -4.283301660587419]",6929195.00911041,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
873,bbob.discus,8,40,80,suitability_ext,-101.09,7,34,,,,"[2.4673289385481816, 3.729684422221002, -3.226598091350064, -1.5673110749183476, 1.1733973551982846, 0.7918014224994829, -0.4049808649279507, 4.95321415336482]",24183580.661757223,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
874,bbob.discus,8,40,80,suitability_ext,-101.09,7,35,,,,"[-2.608703353094147, -3.9709806161805368, -1.093843504254866, -0.6777203882991332, 4.725798072790884, 3.0681688058153647, 2.0558816189836886, 2.793558304574467]",4741876.107013324,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
875,bbob.discus,8,40,80,suitability_ext,-101.09,7,36,,,,"[-4.6685502476088026, 1.6573168012934367, -2.5160530000415258, -0.8796940585150734, -3.6893649765955505, 2.702290449127581, -1.816559306653236, -2.634030010594843]",169282.5844227044,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
876,bbob.discus,8,40,80,suitability_ext,-101.09,7,37,,,,"[-0.6870828907244801, -1.4741466826897947, -0.28143537938354246, -4.796067553216624, -4.699884242847036, 3.588869594244132, -1.4302431979524943, 2.500807208742172]",120490.32327529324,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
877,bbob.discus,8,40,80,suitability_ext,-101.09,7,38,,,,"[3.7652050103272803, 0.7892437332896032, 2.5557210477367045, 1.6512451961983912, -0.9103072776524535, -3.046111410611645, -2.1898736163202015, 1.0605773338704028]",66008705.58064769,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
878,bbob.discus,8,40,80,suitability_ext,-101.09,7,39,,,,"[1.5696761965913204, 2.8888002438933054, -3.594545082197705, -3.6049427330924853, 3.2416651912221877, 2.038919970897127, -3.3855924693886927, -3.596879659750433]",28492887.12158348,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
879,bbob.discus,8,40,80,suitability_ext,-101.09,7,40,,,,"[0.6129928079334901, 1.8195899453700832, 3.904634782650401, 2.292339831647002, -1.2298658365763466, 4.4031419256723385, 1.2155459614125173, 3.559906676002454]",416971.05050329084,,,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
880,bbob.discus,8,40,80,suitability_ext,-101.09,7,41,1.0,14.344342748183314,0.968147001248201,"[-5.0, -4.179792028237586, -5.0, 5.0, -3.7925878715213326, 5.0, 5.0, -0.23295887701649728]",38955788.822321065,-11138936.973874506,2.5616934299468994,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
881,bbob.discus,8,40,80,suitability_ext,-101.09,7,42,1.0,11.20854749331944,0.967707080385721,"[-5.0, 5.0, -1.186725955719823, 0.42242166089206357, -0.9921302400701095, 5.0, 3.582839526568737, 5.0]",8536179.98920589,-598799.1011356562,2.929844379425049,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
882,bbob.discus,8,40,80,suitability_ext,-101.09,7,43,1.0,11.05065231256893,0.9625289041791213,"[-5.0, -5.0, -0.3007078209890414, -0.753849459137986, 3.7211076686763005, 5.0, -2.0779333025733187, -5.0]",11622618.618814727,665567.7498456426,3.2270572185516357,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
883,bbob.discus,8,40,80,suitability_ext,-101.09,7,44,1.0,10.836159300820334,0.960682561944834,"[-5.0, -0.24652376944720206, 3.993434875547184, -5.0, -5.0, 5.0, 5.0, -5.0]",7122577.225170096,4811054.4067926165,3.0819950103759766,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
884,bbob.discus,8,40,80,suitability_ext,-101.09,7,45,1.0,10.857572590347637,0.9600620050484473,"[-5.0, 3.2075011360334207, 5.0, 5.0, 5.0, 5.0, 5.0, -3.1212844685113614]",6555336.114989966,5401991.744406376,3.400845527648926,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
885,bbob.discus,8,40,80,suitability_ext,-101.09,7,46,1.0,10.897600036174842,0.9572560502244574,"[-5.0, 2.359893020085011, -5.0, -5.0, 1.1048021472303409, 5.0, 5.0, -5.0]",4819124.491476927,4799981.962273911,3.6591057777404785,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
886,bbob.discus,8,40,80,suitability_ext,-101.09,7,47,1.0,10.977730298579452,0.9556471461499394,"[-5.0, -5.0, -5.0, -5.0, -5.0, 5.0, -4.766399058367195, 2.3576364160035816]",16914829.698592573,7404281.473023351,3.508345365524292,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
887,bbob.discus,8,40,80,suitability_ext,-101.09,7,48,1.0,10.85169283654929,0.9541057008075478,"[-2.044653178792847, 0.10560311860046409, -0.39787778393903195, -0.3250805574287739, -0.4781646434298634, 5.0, 1.6386116594825435, -0.9592416650493367]",2387602.1524788137,-5900952.105896398,3.773516893386841,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
888,bbob.discus,8,40,80,suitability_ext,-101.09,7,49,1.0,10.815709594048581,0.9536389236545683,"[-5.0, 1.8546398486284668, 5.0, -0.40467163325552674, -5.0, 5.0, 0.7747484663464048, 3.8391754358591146]",8498070.140954724,2166605.5971149,3.431478261947632,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
889,bbob.discus,8,40,80,suitability_ext,-101.09,7,50,1.0,10.791847823897664,0.9516471762895367,"[-5.0, -5.0, -5.0, -5.0, 5.0, -1.8500323660112596, 5.0, -5.0]",3749.0214451848888,8036872.213243479,4.0719358921051025,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
890,bbob.discus,8,40,80,suitability_ext,-101.09,7,51,1.0,10.89851649529693,0.9513916655106853,"[3.7449616910188257, -5.0, -5.0, 1.1855505199453475, 5.0, 5.0, 5.0, -5.0]",21076.023308674954,8023138.300242852,4.499131679534912,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
891,bbob.discus,8,40,80,suitability_ext,-101.09,7,52,1.0,11.000046381027675,0.9496270736428217,"[3.699998783947495, -5.0, -5.0, -5.0, -5.0, 5.0, 5.0, -5.0]",204874.1181237322,9730470.518780721,4.102541923522949,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
892,bbob.discus,8,40,80,suitability_ext,-101.09,7,53,1.0,11.058668087459038,0.9494484892344904,"[0.21264752501220432, -5.0, -5.0, -5.0, 3.5563852268027185, 5.0, 5.0, -5.0]",1999486.3495758858,810357.8212805092,4.367119550704956,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
893,bbob.discus,8,40,80,suitability_ext,-101.09,7,54,1.0,11.17683612181444,0.9475090790786058,"[-5.0, -5.0, -5.0, -5.0, -5.0, -4.157722711927973, 5.0, -5.0]",801293.9909744944,6383433.126323607,4.443286418914795,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
894,bbob.discus,8,40,80,suitability_ext,-101.09,7,55,1.0,11.2715070775695,0.9469366909174293,"[-5.0, -5.0, -5.0, 5.0, 5.0, -5.0, 5.0, -5.0]",457468.13288840186,8452121.77942662,4.462725877761841,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
895,bbob.discus,8,40,80,suitability_ext,-101.09,7,56,1.0,11.34869122690882,0.9452360666333696,"[4.887935554759884, -5.0, 5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",398673.32675620745,10473240.870213274,4.4657065868377686,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
896,bbob.discus,8,40,80,suitability_ext,-101.09,7,57,1.0,11.396132672501965,0.944235959270678,"[2.7060000991594797, -5.0, -0.23661959322634227, -0.9863933095658982, -5.0, 5.0, -0.7849439633327115, -5.0]",510230.5093596653,1406917.0804982465,4.744377136230469,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
897,bbob.discus,8,40,80,suitability_ext,-101.09,7,58,1.0,11.523784424899342,0.9430484683345719,"[1.6247048962396329, -5.0, 5.0, 5.0, 5.0, 5.0, 5.0, -5.0]",933479.8821766401,4957530.288213357,4.447181701660156,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
898,bbob.discus,8,40,80,suitability_ext,-101.09,7,59,1.0,11.620339995012024,0.9420593052151076,"[-5.0, -5.0, 5.0, 5.0, -5.0, -2.5076249723806585, 5.0, -5.0]",479139.13538996794,6669073.337889973,4.613632440567017,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
899,bbob.discus,8,40,80,suitability_ext,-101.09,7,60,1.0,11.696359717469496,0.9400629164933179,"[5.0, -5.0, -5.0, 5.0, 5.0, 5.0, -2.7016931629751686, -5.0]",3326246.2304154094,4472321.288939387,5.011423826217651,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
900,bbob.discus,8,40,80,suitability_ext,-101.09,7,61,1.0,11.758255067406212,0.9393699952647164,"[-5.0, -5.0, 5.0, 5.0, 5.0, -1.1154885317979464, 5.0, 0.6286320497855318]",3890834.383586137,4658894.354339274,5.0954270362854,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
901,bbob.discus,8,40,80,suitability_ext,-101.09,7,62,1.0,11.813303083992535,0.9387795118047219,"[2.0425769219834735, -5.0, 5.0, 5.0, -5.0, 5.0, 5.0, 5.0]",6097345.811020158,6852819.592531953,5.705164909362793,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
902,bbob.discus,8,40,80,suitability_ext,-101.09,7,63,1.0,11.840805508702363,0.9382612674050224,"[-5.0, 5.0, 5.0, 5.0, -5.0, 5.0, 5.0, -5.0]",4987445.413358349,7045130.388717401,5.102431774139404,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
903,bbob.discus,8,40,80,suitability_ext,-101.09,7,64,1.0,11.869325506046401,0.9376143014158884,"[-5.0, -5.0, -0.6078396314465053, -0.5359206485968531, 0.36716752389646945, -1.7516646562169387, 5.0, -5.0]",349296.3563933585,-1178671.4209879115,5.287538051605225,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
904,bbob.discus,8,40,80,suitability_ext,-101.09,7,65,1.0,11.981850117481269,0.9351144880471338,"[2.793942530375598, -5.0, -4.702659156041215, -5.0, -5.0, 5.0, 5.0, 5.0]",2445518.9006383303,7522012.506689707,6.1323113441467285,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
905,bbob.discus,8,40,80,suitability_ext,-101.09,7,66,1.0,12.014668946744164,0.9346460330517296,"[-5.0, -5.0, -1.0140442936717409, -5.0, -5.0, -3.076502144895678, 5.0, 5.0]",593782.4580006346,5654208.623453207,5.617038011550903,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
906,bbob.discus,8,40,80,suitability_ext,-101.09,7,67,1.0,12.06978866213817,0.9332272931196215,"[-5.0, -5.0, 5.0, 5.0, -5.0, -5.0, 5.0, 5.0]",242897.04410543808,7415250.546246445,6.525330543518066,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
907,bbob.discus,8,40,80,suitability_ext,-101.09,7,68,1.0,12.117621930891827,0.932890596486808,"[-5.0, 5.0, -5.0, 5.0, 5.0, 5.0, 1.2734759999467302, -5.0]",3518637.852693084,7867256.889523137,5.973606109619141,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
908,bbob.discus,8,40,80,suitability_ext,-101.09,7,69,1.0,12.142625171056968,0.9319646307148411,"[-5.0, -5.0, -5.0, 5.0, 5.0, -5.0, 5.0, 5.0]",439296.74574014894,8153513.761461484,6.309608697891235,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
909,bbob.discus,8,40,80,suitability_ext,-101.09,7,70,1.0,12.16931063551481,0.9308405820559472,"[-5.0, 0.12629087499592748, -5.0, 0.2392701399947934, 5.0, -0.40068200977539803, 5.0, -0.5987736856439181]",312942.3008074713,56207.72787444852,7.007134199142456,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
910,bbob.discus,8,40,80,suitability_ext,-101.09,7,71,1.0,12.263890246075517,0.9303114492293193,"[3.9158497826398784, -5.0, 5.0, -5.0, -5.0, 5.0, 5.0, -5.0]",1949473.3567351347,6011665.3632473005,6.862104654312134,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
911,bbob.discus,8,40,80,suitability_ext,-101.09,7,72,1.0,12.302661803024128,0.9292508411821142,"[-1.1335077954457269, -5.0, -0.906337380195515, -5.0, -5.0, 2.1502114177264153, 5.0, -0.5918785590311135]",1057946.008441148,-1216624.3430200089,6.81491756439209,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
912,bbob.discus,8,40,80,suitability_ext,-101.09,7,73,1.0,12.382519028495588,0.9275820550408319,"[5.0, -5.0, -5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",811376.6869293832,8719709.863738751,6.745917558670044,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
913,bbob.discus,8,40,80,suitability_ext,-101.09,7,74,1.0,12.389543075511035,0.9276089172021055,"[-5.0, -5.0, 5.0, -5.0, -5.0, -5.0, 5.0, -5.0]",5294142.43134155,5979946.179487593,6.78125262260437,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
914,bbob.discus,8,40,80,suitability_ext,-101.09,7,75,1.0,12.410547367044371,0.9274342855595953,"[0.6637653163011787, -5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",8133115.875365198,4846086.150128337,7.0511438846588135,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
915,bbob.discus,8,40,80,suitability_ext,-101.09,7,76,1.0,12.409025599919604,0.9275015857370369,"[5.0, -5.0, -1.355113080320223, 5.0, 0.12761502448249287, 5.0, 5.0, -5.0]",180873.88836211863,1185857.9564796407,7.844059705734253,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
916,bbob.discus,8,40,80,suitability_ext,-101.09,7,77,1.0,12.493628247714595,0.9255166271664241,"[0.3314680962238765, -5.0, -5.0, 5.0, 5.0, 0.28407399295866725, 5.0, -5.0]",343697.93625072355,1090034.7982609142,7.359110593795776,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
917,bbob.discus,8,40,80,suitability_ext,-101.09,7,78,1.0,12.575099568704653,0.9245053456107671,"[-5.0, -5.0, -0.3156559540880279, 1.1273702396698908, -5.0, -5.0, 5.0, 0.8919238003442711]",41067.118241741206,366247.5905325413,8.232375621795654,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
918,bbob.discus,8,40,80,suitability_ext,-101.09,7,79,1.0,12.661018957882698,0.9249262869256322,"[-5.0, 2.1422981166977544, -5.0, -5.0, -5.0, 0.3171246078295302, 5.0, 5.0]",810224.0467373814,5650227.961706438,8.335736513137817,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
919,bbob.discus,8,40,80,suitability_ext,-101.09,7,80,1.0,12.689702523641337,0.9237093135946989,"[-5.0, -5.0, -5.0, -5.0, 3.4640692588817505, -3.8350031226887853, 5.0, 5.0]",45273.0580458877,4838009.91181438,8.230133771896362,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
920,bbob.discus,8,40,80,suitability_ext,-101.09,7,81,1.0,12.731406882924434,0.9237279887413683,"[1.5577436871369779, -5.0, -1.1699198678070142, 5.0, 5.0, 5.0, 0.8559779809005597, -1.0103426939675033]",1661681.4796039877,93881.23895797133,8.54834246635437,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
921,bbob.discus,8,40,80,suitability_ext,-101.09,7,82,1.0,12.786496905299975,0.9235127648963848,"[-5.0, -1.5839490939419831, -3.620947659630352, -5.0, -0.31616710323237895, -0.42858122136093757, 5.0, 0.15825118466260793]",416033.4635771132,-1554301.4399812873,8.848877191543579,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
922,bbob.discus,8,40,80,suitability_ext,-101.09,7,83,1.0,12.854881381860041,0.9224783525792939,"[-5.0, -5.0, -5.0, -0.4713807761158104, 5.0, -5.0, 5.0, -0.2722537057080148]",500427.81049918727,-1032529.7889988385,7.5827929973602295,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
923,bbob.discus,8,40,80,suitability_ext,-101.09,7,84,1.0,12.922059626249768,0.9233707350444983,"[-5.0, 5.0, -5.0, -5.0, -5.0, -0.4030162171615661, 5.0, -5.0]",3016066.579643576,6187424.121114483,7.79938268661499,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
924,bbob.discus,8,40,80,suitability_ext,-101.09,7,85,1.0,12.941686614273674,0.9223538670047654,"[-5.0, -5.0, -0.36448813812220365, 1.6523973909293208, 0.3839781141732852, -3.959778897820929, 5.0, 5.0]",621192.6760155269,41807.466464424506,7.916311264038086,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
925,bbob.discus,8,40,80,suitability_ext,-101.09,7,86,1.0,13.010435334609776,0.9231290672451193,"[0.46445878675025615, -5.0, -5.0, -1.7762181106157224, -0.08275444391501363, -0.5424868053920466, 5.0, -5.0]",2968545.561724893,660832.2217871975,7.584051847457886,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
926,bbob.discus,8,40,80,suitability_ext,-101.09,7,87,1.0,13.05086267643289,0.9242238633317023,"[-0.586297552893693, -5.0, 5.0, 1.255713869036674, -5.0, 5.0, 5.0, -5.0]",5212372.70428915,1519866.535659518,8.039448022842407,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
927,bbob.discus,8,40,80,suitability_ext,-101.09,7,88,1.0,13.063494922665033,0.9240474686778337,"[0.40006430515953934, -5.0, -5.0, -5.0, 5.0, 5.0, 5.0, 5.0]",5713450.750135567,5537423.120699064,8.237262487411499,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
928,bbob.discus,8,40,80,suitability_ext,-101.09,7,89,1.0,13.080203156110178,0.9241495217293277,"[5.0, -5.0, -5.0, 0.11462541596988735, -0.10049975918938739, 5.0, 1.9318603707854165, -0.4115390174301209]",537247.3573429607,1651454.5691717956,8.332011222839355,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
929,bbob.discus,8,40,80,suitability_ext,-101.09,7,90,1.0,13.144000932064232,0.9227756839444863,"[-5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0, 5.0]",9559196.502004428,6977696.873771729,8.071566820144653,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
930,bbob.discus,8,40,80,suitability_ext,-101.09,7,91,1.0,13.139673582844962,0.9229142302017098,"[-5.0, 0.5339073456748095, 5.0, 5.0, -3.038259593138226, -0.03863487686998586, 5.0, 1.9371106346335216]",2185727.0942337527,2661404.08094358,8.122386693954468,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
931,bbob.discus,8,40,80,suitability_ext,-101.09,7,92,1.0,13.18583068562637,0.9227063881741057,"[3.0184304393983283, -5.0, 5.0, 5.0, -1.2129652008442322, 5.0, -0.7819826584277821, -5.0]",495120.14945391344,1330627.9875483327,8.501271486282349,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
932,bbob.discus,8,40,80,suitability_ext,-101.09,7,93,1.0,13.248865023633881,0.9217912899428573,"[-5.0, 5.0, -0.6690616847321776, -0.9019827947674424, 5.0, 5.0, 5.0, -5.0]",2372061.2613744526,1946089.0330971852,8.504130840301514,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
933,bbob.discus,8,40,80,suitability_ext,-101.09,7,94,1.0,13.29111538254324,0.9215785796275268,"[1.5582627677509497, -5.0, -5.0, -5.0, -5.0, 5.0, -2.0303744821662937, -5.0]",211877.6204585515,3662273.5031197583,9.323655366897583,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
934,bbob.discus,8,40,80,suitability_ext,-101.09,7,95,1.0,13.326822680066323,0.921216792559478,"[-5.0, -5.0, 5.0, 5.0, 2.3156949460452867, -5.0, 5.0, -5.0]",1771837.6957421822,3867814.1639486924,9.068248987197876,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
935,bbob.discus,8,40,80,suitability_ext,-101.09,7,96,1.0,13.36481181948691,0.9195837691290136,"[-5.0, -5.0, 0.17319067471579835, 5.0, 5.0, 0.06297882615244434, 5.0, -5.0]",4965720.282723835,1397731.177771598,8.583589553833008,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
936,bbob.discus,8,40,80,suitability_ext,-101.09,7,97,1.0,13.371097249165738,0.9190731287424697,"[-5.0, -5.0, 5.0, -5.0, 5.0, 5.0, 5.0, -5.0]",14324043.882840108,6771927.78222451,8.99396300315857,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
937,bbob.discus,8,40,80,suitability_ext,-101.09,7,98,1.0,13.328154853502792,0.9196524613857521,"[2.2722302650401476, -5.0, -5.0, -1.0667561251493736, 1.1912809956321764, 5.0, -1.0436825834644912, -5.0]",258529.4326233132,-349482.69962851703,9.221404314041138,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
938,bbob.discus,8,40,80,suitability_ext,-101.09,7,99,1.0,13.38875673674041,0.9196384623876088,"[-5.0, 5.0, -5.0, -5.0, 5.0, 5.0, 5.0, 5.0]",5951706.075137103,7835989.442597531,10.621952533721924,"[-0.9287335131624946, -5.0, 5.0, -5.0, -5.0, 5.0, -4.231997338546325, -5.0]",3172.8044456274624
